period,destination_code,destination_iso,destination,export_value_usd,month,year
202303,662,LCA,Saint Lucia,2000.0,2023-03-01,2023
202303,674,SMR,San Marino,10500.0,2023-03-01,2023
202303,682,SAU,Saudi Arabia,36556558.0,2023-03-01,2023
202303,686,SEN,Senegal,274939.0,2023-03-01,2023
202303,688,SRB,Serbia,174934.0,2023-03-01,2023
202303,690,SYC,Seychelles,5087.0,2023-03-01,2023
202303,694,SLE,Sierra Leone,134921.0,2023-03-01,2023
202303,699,IND,India,202572218.0,2023-03-01,2023
202303,702,SGP,Singapore,7098923.0,2023-03-01,2023
202303,703,SVK,Slovakia,162624380.0,2023-03-01,2023
202303,704,VNM,Viet Nam,230017597.0,2023-03-01,2023
202303,705,SVN,Slovenia,31722680.0,2023-03-01,2023
202303,706,SOM,Somalia,658503.0,2023-03-01,2023
202303,710,ZAF,South Africa,185388551.0,2023-03-01,2023
202303,716,ZWE,Zimbabwe,3924935.0,2023-03-01,2023
202303,724,ESP,Spain,131044525.0,2023-03-01,2023
202303,728,SSD,South Sudan,401332.0,2023-03-01,2023
202303,729,SDN,Sudan,1449160.0,2023-03-01,2023
202303,740,SUR,Suriname,2663.0,2023-03-01,2023
202303,748,SWZ,Eswatini,3985.0,2023-03-01,2023
202303,752,SWE,Sweden,14074617.0,2023-03-01,2023
202303,757,CHE,Switzerland,3874564.0,2023-03-01,2023
202303,760,SYR,Syria,138390.0,2023-03-01,2023
202303,762,TJK,Tajikistan,1583225.0,2023-03-01,2023
202303,764,THA,Thailand,21835819.0,2023-03-01,2023
202303,768,TGO,Togo,638356.0,2023-03-01,2023
202303,776,TON,Tonga,127.0,2023-03-01,2023
202303,780,TTO,Trinidad and Tobago,40197.0,2023-03-01,2023
202303,784,ARE,United Arab Emirates,8866237.0,2023-03-01,2023
202303,788,TUN,Tunisia,308506.0,2023-03-01,2023
202303,792,TUR,Türkiye,14197679.0,2023-03-01,2023
202303,798,TUV,Tuvalu,740782.0,2023-03-01,2023
202303,800,UGA,Uganda,126207.0,2023-03-01,2023
202303,804,UKR,Ukraine,4256295.0,2023-03-01,2023
202303,807,MKD,North Macedonia,26891.0,2023-03-01,2023
202303,818,EGY,Egypt,2352362.0,2023-03-01,2023
202303,826,GBR,United Kingdom,77413511.0,2023-03-01,2023
202303,834,TZA,United Rep. of Tanzania,481675.0,2023-03-01,2023
202303,842,USA,USA,1102115190.0,2023-03-01,2023
202303,854,BFA,Burkina Faso,226071.0,2023-03-01,2023
202303,858,URY,Uruguay,804302.0,2023-03-01,2023
202303,860,UZB,Uzbekistan,73976.0,2023-03-01,2023
202303,862,VEN,Venezuela,13860.0,2023-03-01,2023
202303,894,ZMB,Zambia,131159.0,2023-03-01,2023
202303,899,_X ,"Areas, nes",352716.0,2023-03-01,2023
202304,8,ALB,Albania,253656.0,2023-04-01,2023
202304,12,DZA,Algeria,402452.0,2023-04-01,2023
202304,20,AND,Andorra,242.0,2023-04-01,2023
202304,24,AGO,Angola,116493.0,2023-04-01,2023
202304,28,ATG,Antigua and Barbuda,22362.0,2023-04-01,2023
202304,32,ARG,Argentina,11535776.0,2023-04-01,2023
202304,36,AUS,Australia,47075466.0,2023-04-01,2023
202304,40,AUT,Austria,12427664.0,2023-04-01,2023
202304,44,BHS,Bahamas,17109.0,2023-04-01,2023
202304,48,BHR,Bahrain,1349.0,2023-04-01,2023
202304,50,BGD,Bangladesh,5101313.0,2023-04-01,2023
202304,52,BRB,Barbados,29040.0,2023-04-01,2023
202304,56,BEL,Belgium,88363945.0,2023-04-01,2023
202304,64,BTN,Bhutan,909.0,2023-04-01,2023
202304,68,BOL,Bolivia (Plurinational State of),316949.0,2023-04-01,2023
202304,72,BWA,Botswana,84666.0,2023-04-01,2023
202304,76,BRA,Brazil,29912722.0,2023-04-01,2023
202304,84,BLZ,Belize,7278.0,2023-04-01,2023
202304,92,VGB,Br. Virgin Isds,557343.0,2023-04-01,2023
202304,96,BRN,Brunei Darussalam,53502.0,2023-04-01,2023
202304,100,BGR,Bulgaria,20698850.0,2023-04-01,2023
202304,104,MMR,Myanmar,3460511.0,2023-04-01,2023
202304,112,BLR,Belarus,128719.0,2023-04-01,2023
202304,116,KHM,Cambodia,478627.0,2023-04-01,2023
202304,120,CMR,Cameroon,326657.0,2023-04-01,2023
202304,124,CAN,Canada,18894921.0,2023-04-01,2023
202304,144,LKA,Sri Lanka,232906.0,2023-04-01,2023
202304,148,TCD,Chad,26642.0,2023-04-01,2023
202304,152,CHL,Chile,2655665.0,2023-04-01,2023
202304,170,COL,Colombia,2477079.0,2023-04-01,2023
202304,178,COG,Congo,148400.0,2023-04-01,2023
202304,180,COD,Dem. Rep. of the Congo,1718418.0,2023-04-01,2023
202304,184,COK,Cook Isds,2875.0,2023-04-01,2023
202304,188,CRI,Costa Rica,23776.0,2023-04-01,2023
202304,191,HRV,Croatia,1664157.0,2023-04-01,2023
202304,192,CUB,Cuba,15368.0,2023-04-01,2023
202304,196,CYP,Cyprus,113284.0,2023-04-01,2023
202304,203,CZE,Czechia,61609026.0,2023-04-01,2023
202304,204,BEN,Benin,1224306.0,2023-04-01,2023
202304,208,DNK,Denmark,3824099.0,2023-04-01,2023
202304,214,DOM,Dominican Rep.,357017.0,2023-04-01,2023
202304,218,ECU,Ecuador,46176.0,2023-04-01,2023
202304,222,SLV,El Salvador,10612.0,2023-04-01,2023
202304,231,ETH,Ethiopia,498522.0,2023-04-01,2023
202304,232,ERI,Eritrea,4050.0,2023-04-01,2023
202304,233,EST,Estonia,810727.0,2023-04-01,2023
202304,242,FJI,Fiji,3232.0,2023-04-01,2023
202304,246,FIN,Finland,16129223.0,2023-04-01,2023
202304,251,FRA,France,24358926.0,2023-04-01,2023
202304,258,PYF,French Polynesia,191428.0,2023-04-01,2023
202304,262,DJI,Djibouti,109071.0,2023-04-01,2023
202304,266,GAB,Gabon,1154.0,2023-04-01,2023
202304,275,PSE,State of Palestine,63261.0,2023-04-01,2023
202304,276,DEU,Germany,897046166.0,2023-04-01,2023
202304,288,GHA,Ghana,918448.0,2023-04-01,2023
202304,300,GRC,Greece,3501362.0,2023-04-01,2023
202304,320,GTM,Guatemala,166117.0,2023-04-01,2023
202304,324,GIN,Guinea,36419.0,2023-04-01,2023
202304,328,GUY,Guyana,150161.0,2023-04-01,2023
202304,332,HTI,Haiti,58328.0,2023-04-01,2023
202304,340,HND,Honduras,150301.0,2023-04-01,2023
202304,344,HKG,"China, Hong Kong SAR",109816158.0,2023-04-01,2023
202304,348,HUN,Hungary,14748872.0,2023-04-01,2023
202304,352,ISL,Iceland,96131.0,2023-04-01,2023
202304,360,IDN,Indonesia,31095152.0,2023-04-01,2023
202304,364,IRN,Iran,86681.0,2023-04-01,2023
202304,368,IRQ,Iraq,621788.0,2023-04-01,2023
202304,372,IRL,Ireland,2767571.0,2023-04-01,2023
202304,376,ISR,Israel,9744748.0,2023-04-01,2023
202304,380,ITA,Italy,77695484.0,2023-04-01,2023
202304,384,CIV,Côte d'Ivoire,2227882.0,2023-04-01,2023
202304,388,JAM,Jamaica,369903.0,2023-04-01,2023
202304,392,JPN,Japan,189843386.0,2023-04-01,2023
202304,398,KAZ,Kazakhstan,3904967.0,2023-04-01,2023
202304,400,JOR,Jordan,1608069.0,2023-04-01,2023
202304,404,KEN,Kenya,2548793.0,2023-04-01,2023
202304,410,KOR,Rep. of Korea,697262596.0,2023-04-01,2023
202304,414,KWT,Kuwait,230548.0,2023-04-01,2023
202304,417,KGZ,Kyrgyzstan,1282060.0,2023-04-01,2023
202304,422,LBN,Lebanon,6961211.0,2023-04-01,2023
202304,428,LVA,Latvia,112948.0,2023-04-01,2023
202304,430,LBR,Liberia,30011.0,2023-04-01,2023
202304,434,LBY,Libya,137093.0,2023-04-01,2023
202304,440,LTU,Lithuania,791700.0,2023-04-01,2023
202304,442,LUX,Luxembourg,84.0,2023-04-01,2023
202304,446,MAC,"China, Macao SAR",1448.0,2023-04-01,2023
202304,450,MDG,Madagascar,385829.0,2023-04-01,2023
202304,454,MWI,Malawi,230640.0,2023-04-01,2023
202304,458,MYS,Malaysia,15683084.0,2023-04-01,2023
202304,462,MDV,Maldives,8001.0,2023-04-01,2023
202304,466,MLI,Mali,159370.0,2023-04-01,2023
202304,470,MLT,Malta,39828.0,2023-04-01,2023
202304,478,MRT,Mauritania,3437.0,2023-04-01,2023
202304,480,MUS,Mauritius,165538.0,2023-04-01,2023
202304,484,MEX,Mexico,34438641.0,2023-04-01,2023
202304,490,S19,"Other Asia, nes",76831247.0,2023-04-01,2023
202304,496,MNG,Mongolia,26041.0,2023-04-01,2023
202304,498,MDA,Rep. of Moldova,27007.0,2023-04-01,2023
202304,499,MNE,Montenegro,18900.0,2023-04-01,2023
202304,504,MAR,Morocco,4038566.0,2023-04-01,2023
202304,508,MOZ,Mozambique,1056871.0,2023-04-01,2023
202304,512,OMN,Oman,532241.0,2023-04-01,2023
202304,516,NAM,Namibia,27030.0,2023-04-01,2023
202304,524,NPL,Nepal,397936.0,2023-04-01,2023
202304,527,O19,"Oceania, nes",17593.0,2023-04-01,2023
202304,528,NLD,Netherlands,290587467.0,2023-04-01,2023
202304,531,CUW,Curaçao,13480.0,2023-04-01,2023
202304,533,ABW,Aruba,2365.0,2023-04-01,2023
202304,540,NCL,New Caledonia,13246.0,2023-04-01,2023
202304,548,VUT,Vanuatu,14820.0,2023-04-01,2023
202304,554,NZL,New Zealand,1888196.0,2023-04-01,2023
202304,558,NIC,Nicaragua,315080.0,2023-04-01,2023
202304,566,NGA,Nigeria,7065516.0,2023-04-01,2023
202304,577,F19,"Other Africa, nes",340066.0,2023-04-01,2023
202304,579,NOR,Norway,5006751.0,2023-04-01,2023
202304,586,PAK,Pakistan,4343442.0,2023-04-01,2023
202304,591,PAN,Panama,932554.0,2023-04-01,2023
202304,598,PNG,Papua New Guinea,465844.0,2023-04-01,2023
202304,600,PRY,Paraguay,1128961.0,2023-04-01,2023
202304,604,PER,Peru,1599153.0,2023-04-01,2023
202304,608,PHL,Philippines,6275583.0,2023-04-01,2023
202304,616,POL,Poland,127504831.0,2023-04-01,2023
202304,620,PRT,Portugal,4731659.0,2023-04-01,2023
202304,624,GNB,Guinea-Bissau,66448.0,2023-04-01,2023
202304,626,TLS,Timor-Leste,606.0,2023-04-01,2023
202304,634,QAT,Qatar,241636.0,2023-04-01,2023
202304,636,A79,"Rest of America, nes",23200.0,2023-04-01,2023
202304,642,ROU,Romania,2190996.0,2023-04-01,2023
202304,643,RUS,Russian Federation,37456115.0,2023-04-01,2023
202304,646,RWA,Rwanda,976629.0,2023-04-01,2023
202304,659,KNA,Saint Kitts and Nevis,846.0,2023-04-01,2023
202304,662,LCA,Saint Lucia,13524.0,2023-04-01,2023
202304,682,SAU,Saudi Arabia,3897469.0,2023-04-01,2023
202304,686,SEN,Senegal,357338.0,2023-04-01,2023
202304,688,SRB,Serbia,19733.0,2023-04-01,2023
202304,699,IND,India,181778200.0,2023-04-01,2023
202304,702,SGP,Singapore,11179247.0,2023-04-01,2023
202304,703,SVK,Slovakia,95724387.0,2023-04-01,2023
202304,704,VNM,Viet Nam,246775798.0,2023-04-01,2023
202304,705,SVN,Slovenia,12129292.0,2023-04-01,2023
202304,706,SOM,Somalia,1019248.0,2023-04-01,2023
202304,710,ZAF,South Africa,255042828.0,2023-04-01,2023
202304,716,ZWE,Zimbabwe,1998787.0,2023-04-01,2023
202304,724,ESP,Spain,215423566.0,2023-04-01,2023
202304,729,SDN,Sudan,793709.0,2023-04-01,2023
202304,740,SUR,Suriname,301.0,2023-04-01,2023
202304,752,SWE,Sweden,7501366.0,2023-04-01,2023
202304,757,CHE,Switzerland,4205386.0,2023-04-01,2023
202304,760,SYR,Syria,6611.0,2023-04-01,2023
202304,762,TJK,Tajikistan,234389.0,2023-04-01,2023
202304,764,THA,Thailand,26691573.0,2023-04-01,2023
202304,768,TGO,Togo,318709.0,2023-04-01,2023
202304,780,TTO,Trinidad and Tobago,12728.0,2023-04-01,2023
202304,784,ARE,United Arab Emirates,11596881.0,2023-04-01,2023
202304,788,TUN,Tunisia,53753.0,2023-04-01,2023
202304,792,TUR,Türkiye,40887585.0,2023-04-01,2023
202304,800,UGA,Uganda,871698.0,2023-04-01,2023
202304,804,UKR,Ukraine,3741922.0,2023-04-01,2023
202304,807,MKD,North Macedonia,21297.0,2023-04-01,2023
202304,818,EGY,Egypt,1200193.0,2023-04-01,2023
202304,826,GBR,United Kingdom,76156160.0,2023-04-01,2023
202304,834,TZA,United Rep. of Tanzania,535388.0,2023-04-01,2023
202304,842,USA,USA,1062639424.0,2023-04-01,2023
202304,854,BFA,Burkina Faso,1561504.0,2023-04-01,2023
202304,858,URY,Uruguay,312881.0,2023-04-01,2023
202304,860,UZB,Uzbekistan,272680.0,2023-04-01,2023
202304,862,VEN,Venezuela,10426.0,2023-04-01,2023
202304,887,YEM,Yemen,162933.0,2023-04-01,2023
202304,894,ZMB,Zambia,376496.0,2023-04-01,2023
202304,899,_X ,"Areas, nes",723745.0,2023-04-01,2023
202305,8,ALB,Albania,23610.0,2023-05-01,2023
202305,12,DZA,Algeria,928895.0,2023-05-01,2023
202305,20,AND,Andorra,24415.0,2023-05-01,2023
202305,24,AGO,Angola,6298.0,2023-05-01,2023
202305,32,ARG,Argentina,14843164.0,2023-05-01,2023
202305,36,AUS,Australia,36099998.0,2023-05-01,2023
202305,40,AUT,Austria,31538897.0,2023-05-01,2023
202305,44,BHS,Bahamas,4891.0,2023-05-01,2023
202305,48,BHR,Bahrain,7298.0,2023-05-01,2023
202305,50,BGD,Bangladesh,3755359.0,2023-05-01,2023
202305,52,BRB,Barbados,155248.0,2023-05-01,2023
202305,56,BEL,Belgium,112279479.0,2023-05-01,2023
202305,64,BTN,Bhutan,348585.0,2023-05-01,2023
202305,68,BOL,Bolivia (Plurinational State of),128291.0,2023-05-01,2023
202305,70,BIH,Bosnia Herzegovina,5768.0,2023-05-01,2023
202305,72,BWA,Botswana,352907.0,2023-05-01,2023
202305,76,BRA,Brazil,29205510.0,2023-05-01,2023
202305,84,BLZ,Belize,10583.0,2023-05-01,2023
202305,96,BRN,Brunei Darussalam,40261.0,2023-05-01,2023
202305,100,BGR,Bulgaria,20324438.0,2023-05-01,2023
202305,104,MMR,Myanmar,9244359.0,2023-05-01,2023
202305,108,BDI,Burundi,119264.0,2023-05-01,2023
202305,112,BLR,Belarus,162356.0,2023-05-01,2023
202305,116,KHM,Cambodia,394099.0,2023-05-01,2023
202305,120,CMR,Cameroon,487505.0,2023-05-01,2023
202305,124,CAN,Canada,20918829.0,2023-05-01,2023
202305,140,CAF,Central African Rep.,25103.0,2023-05-01,2023
202305,144,LKA,Sri Lanka,244052.0,2023-05-01,2023
202305,148,TCD,Chad,445088.0,2023-05-01,2023
202305,152,CHL,Chile,61643278.0,2023-05-01,2023
202305,170,COL,Colombia,2609680.0,2023-05-01,2023
202305,178,COG,Congo,6559.0,2023-05-01,2023
202305,180,COD,Dem. Rep. of the Congo,979681.0,2023-05-01,2023
202305,188,CRI,Costa Rica,63820.0,2023-05-01,2023
202305,191,HRV,Croatia,287506.0,2023-05-01,2023
202305,192,CUB,Cuba,82013.0,2023-05-01,2023
202305,196,CYP,Cyprus,140365.0,2023-05-01,2023
202305,203,CZE,Czechia,45849962.0,2023-05-01,2023
202305,204,BEN,Benin,817349.0,2023-05-01,2023
202305,208,DNK,Denmark,5851946.0,2023-05-01,2023
202305,212,DMA,Dominica,5600.0,2023-05-01,2023
202305,214,DOM,Dominican Rep.,387880.0,2023-05-01,2023
202305,218,ECU,Ecuador,121231.0,2023-05-01,2023
202305,222,SLV,El Salvador,130034.0,2023-05-01,2023
202305,226,GNQ,Equatorial Guinea,2683.0,2023-05-01,2023
202305,231,ETH,Ethiopia,570455.0,2023-05-01,2023
202305,232,ERI,Eritrea,1876825.0,2023-05-01,2023
202305,233,EST,Estonia,610095.0,2023-05-01,2023
202305,246,FIN,Finland,51351128.0,2023-05-01,2023
202305,251,FRA,France,25443103.0,2023-05-01,2023
202305,258,PYF,French Polynesia,112942.0,2023-05-01,2023
202305,262,DJI,Djibouti,60841.0,2023-05-01,2023
202305,266,GAB,Gabon,97.0,2023-05-01,2023
202305,270,GMB,Gambia,149.0,2023-05-01,2023
202305,275,PSE,State of Palestine,105539.0,2023-05-01,2023
202305,276,DEU,Germany,794504029.0,2023-05-01,2023
202305,288,GHA,Ghana,92405.0,2023-05-01,2023
202305,296,KIR,Kiribati,331542.0,2023-05-01,2023
202305,300,GRC,Greece,6006848.0,2023-05-01,2023
202305,320,GTM,Guatemala,331226.0,2023-05-01,2023
202305,324,GIN,Guinea,2228866.0,2023-05-01,2023
202305,328,GUY,Guyana,8832.0,2023-05-01,2023
202305,332,HTI,Haiti,36362.0,2023-05-01,2023
202305,340,HND,Honduras,46189.0,2023-05-01,2023
202305,344,HKG,"China, Hong Kong SAR",111176274.0,2023-05-01,2023
202305,348,HUN,Hungary,27933803.0,2023-05-01,2023
202305,352,ISL,Iceland,58.0,2023-05-01,2023
202305,360,IDN,Indonesia,33190782.0,2023-05-01,2023
202305,364,IRN,Iran,137830.0,2023-05-01,2023
202305,368,IRQ,Iraq,683336.0,2023-05-01,2023
202305,372,IRL,Ireland,4774459.0,2023-05-01,2023
202305,376,ISR,Israel,17480866.0,2023-05-01,2023
202305,380,ITA,Italy,91293003.0,2023-05-01,2023
202305,384,CIV,Côte d'Ivoire,1286650.0,2023-05-01,2023
202305,388,JAM,Jamaica,53449.0,2023-05-01,2023
202305,392,JPN,Japan,160626159.0,2023-05-01,2023
202305,398,KAZ,Kazakhstan,1014895.0,2023-05-01,2023
202305,400,JOR,Jordan,1513040.0,2023-05-01,2023
202305,404,KEN,Kenya,2441907.0,2023-05-01,2023
202305,410,KOR,Rep. of Korea,756967806.0,2023-05-01,2023
202305,414,KWT,Kuwait,278993.0,2023-05-01,2023
202305,417,KGZ,Kyrgyzstan,11562.0,2023-05-01,2023
202305,418,LAO,Lao People's Dem. Rep.,821.0,2023-05-01,2023
202305,422,LBN,Lebanon,5289548.0,2023-05-01,2023
202305,428,LVA,Latvia,18191.0,2023-05-01,2023
202305,430,LBR,Liberia,18235.0,2023-05-01,2023
202305,434,LBY,Libya,1979635.0,2023-05-01,2023
202305,440,LTU,Lithuania,2702641.0,2023-05-01,2023
202305,442,LUX,Luxembourg,25611.0,2023-05-01,2023
202305,446,MAC,"China, Macao SAR",1044.0,2023-05-01,2023
202305,450,MDG,Madagascar,254919.0,2023-05-01,2023
202305,454,MWI,Malawi,1238859.0,2023-05-01,2023
202305,458,MYS,Malaysia,19763103.0,2023-05-01,2023
202305,462,MDV,Maldives,655041.0,2023-05-01,2023
202305,466,MLI,Mali,499788.0,2023-05-01,2023
202305,470,MLT,Malta,7603.0,2023-05-01,2023
202305,478,MRT,Mauritania,1360278.0,2023-05-01,2023
202305,480,MUS,Mauritius,52387.0,2023-05-01,2023
202305,484,MEX,Mexico,88615813.0,2023-05-01,2023
202305,490,S19,"Other Asia, nes",61139376.0,2023-05-01,2023
202305,496,MNG,Mongolia,98113.0,2023-05-01,2023
202305,498,MDA,Rep. of Moldova,10363.0,2023-05-01,2023
202305,504,MAR,Morocco,3235541.0,2023-05-01,2023
202305,508,MOZ,Mozambique,3932966.0,2023-05-01,2023
202305,512,OMN,Oman,106777.0,2023-05-01,2023
202305,516,NAM,Namibia,1412894.0,2023-05-01,2023
202305,524,NPL,Nepal,3165.0,2023-05-01,2023
202305,527,O19,"Oceania, nes",26760.0,2023-05-01,2023
202305,528,NLD,Netherlands,315027876.0,2023-05-01,2023
202305,531,CUW,Curaçao,1143.0,2023-05-01,2023
202305,533,ABW,Aruba,29580.0,2023-05-01,2023
202305,540,NCL,New Caledonia,23867.0,2023-05-01,2023
202305,548,VUT,Vanuatu,128448.0,2023-05-01,2023
202305,554,NZL,New Zealand,1674898.0,2023-05-01,2023
202305,558,NIC,Nicaragua,272327.0,2023-05-01,2023
202305,562,NER,Niger,155721.0,2023-05-01,2023
202305,566,NGA,Nigeria,16053637.0,2023-05-01,2023
202305,579,NOR,Norway,1669783.0,2023-05-01,2023
202305,583,FSM,FS Micronesia,353240.0,2023-05-01,2023
202305,585,PLW,Palau,7860.0,2023-05-01,2023
202305,586,PAK,Pakistan,7972355.0,2023-05-01,2023
202305,591,PAN,Panama,2063927.0,2023-05-01,2023
202305,598,PNG,Papua New Guinea,14599.0,2023-05-01,2023
202305,600,PRY,Paraguay,998906.0,2023-05-01,2023
202305,604,PER,Peru,1658369.0,2023-05-01,2023
202305,608,PHL,Philippines,7878344.0,2023-05-01,2023
202305,616,POL,Poland,161402194.0,2023-05-01,2023
202305,620,PRT,Portugal,2486538.0,2023-05-01,2023
202305,626,TLS,Timor-Leste,1514.0,2023-05-01,2023
202305,634,QAT,Qatar,123141.0,2023-05-01,2023
202305,636,A79,"Rest of America, nes",24104.0,2023-05-01,2023
202305,642,ROU,Romania,2051217.0,2023-05-01,2023
202305,643,RUS,Russian Federation,27937083.0,2023-05-01,2023
202305,646,RWA,Rwanda,78859.0,2023-05-01,2023
202305,659,KNA,Saint Kitts and Nevis,28979.0,2023-05-01,2023
202305,670,VCT,Saint Vincent and the Grenadines,11287.0,2023-05-01,2023
202305,678,STP,Sao Tome and Principe,767.0,2023-05-01,2023
202305,682,SAU,Saudi Arabia,7620295.0,2023-05-01,2023
202305,686,SEN,Senegal,1198999.0,2023-05-01,2023
202305,688,SRB,Serbia,241420.0,2023-05-01,2023
202305,690,SYC,Seychelles,221.0,2023-05-01,2023
202305,694,SLE,Sierra Leone,646066.0,2023-05-01,2023
202305,699,IND,India,174147620.0,2023-05-01,2023
202305,702,SGP,Singapore,8926311.0,2023-05-01,2023
202305,703,SVK,Slovakia,110918829.0,2023-05-01,2023
202305,704,VNM,Viet Nam,226494083.0,2023-05-01,2023
202305,705,SVN,Slovenia,15782699.0,2023-05-01,2023
202305,710,ZAF,South Africa,330295937.0,2023-05-01,2023
202305,716,ZWE,Zimbabwe,1855485.0,2023-05-01,2023
202305,724,ESP,Spain,173135796.0,2023-05-01,2023
202305,728,SSD,South Sudan,407875.0,2023-05-01,2023
202305,729,SDN,Sudan,1998.0,2023-05-01,2023
202305,748,SWZ,Eswatini,167979.0,2023-05-01,2023
202305,752,SWE,Sweden,13220459.0,2023-05-01,2023
202305,757,CHE,Switzerland,2954402.0,2023-05-01,2023
202305,760,SYR,Syria,8026.0,2023-05-01,2023
202305,762,TJK,Tajikistan,19355.0,2023-05-01,2023
202305,764,THA,Thailand,30866334.0,2023-05-01,2023
202305,768,TGO,Togo,1126489.0,2023-05-01,2023
202305,780,TTO,Trinidad and Tobago,7183.0,2023-05-01,2023
202305,784,ARE,United Arab Emirates,11934624.0,2023-05-01,2023
202305,788,TUN,Tunisia,24410.0,2023-05-01,2023
202305,792,TUR,Türkiye,45151548.0,2023-05-01,2023
202305,796,TCA,Turks and Caicos Isds,23470.0,2023-05-01,2023
202305,800,UGA,Uganda,70831.0,2023-05-01,2023
202305,804,UKR,Ukraine,1547669.0,2023-05-01,2023
202305,807,MKD,North Macedonia,107640.0,2023-05-01,2023
202305,818,EGY,Egypt,1833454.0,2023-05-01,2023
202305,826,GBR,United Kingdom,94801822.0,2023-05-01,2023
202305,834,TZA,United Rep. of Tanzania,787261.0,2023-05-01,2023
202305,842,USA,USA,1028100905.0,2023-05-01,2023
202305,854,BFA,Burkina Faso,347359.0,2023-05-01,2023
202305,858,URY,Uruguay,763636.0,2023-05-01,2023
202305,860,UZB,Uzbekistan,680016.0,2023-05-01,2023
202305,862,VEN,Venezuela,9981.0,2023-05-01,2023
202305,887,YEM,Yemen,792.0,2023-05-01,2023
202305,894,ZMB,Zambia,1629903.0,2023-05-01,2023
202305,899,_X ,"Areas, nes",72434.0,2023-05-01,2023
202306,4,AFG,Afghanistan,63.0,2023-06-01,2023
202306,8,ALB,Albania,45118.0,2023-06-01,2023
202306,12,DZA,Algeria,83297.0,2023-06-01,2023
202306,20,AND,Andorra,2240.0,2023-06-01,2023
202306,24,AGO,Angola,62403.0,2023-06-01,2023
202306,32,ARG,Argentina,13677127.0,2023-06-01,2023
202306,36,AUS,Australia,37064294.0,2023-06-01,2023
202306,40,AUT,Austria,48133354.0,2023-06-01,2023
202306,44,BHS,Bahamas,21275.0,2023-06-01,2023
202306,48,BHR,Bahrain,25900.0,2023-06-01,2023
202306,50,BGD,Bangladesh,3868553.0,2023-06-01,2023
202306,52,BRB,Barbados,8152.0,2023-06-01,2023
202306,56,BEL,Belgium,77306174.0,2023-06-01,2023
202306,64,BTN,Bhutan,158423.0,2023-06-01,2023
202306,68,BOL,Bolivia (Plurinational State of),62553.0,2023-06-01,2023
202306,70,BIH,Bosnia Herzegovina,4139.0,2023-06-01,2023
202306,76,BRA,Brazil,29851999.0,2023-06-01,2023
202306,84,BLZ,Belize,7407.0,2023-06-01,2023
202306,96,BRN,Brunei Darussalam,3275.0,2023-06-01,2023
202306,100,BGR,Bulgaria,14611052.0,2023-06-01,2023
202306,104,MMR,Myanmar,10797283.0,2023-06-01,2023
202306,108,BDI,Burundi,1698502.0,2023-06-01,2023
202306,112,BLR,Belarus,1885194.0,2023-06-01,2023
202306,116,KHM,Cambodia,1683431.0,2023-06-01,2023
202306,120,CMR,Cameroon,351818.0,2023-06-01,2023
202306,124,CAN,Canada,39847113.0,2023-06-01,2023
202306,132,CPV,Cabo Verde,786.0,2023-06-01,2023
202306,136,CYM,Cayman Isds,234.0,2023-06-01,2023
202306,144,LKA,Sri Lanka,872914.0,2023-06-01,2023
202306,148,TCD,Chad,144102.0,2023-06-01,2023
202306,152,CHL,Chile,79547063.0,2023-06-01,2023
202306,170,COL,Colombia,3543108.0,2023-06-01,2023
202306,180,COD,Dem. Rep. of the Congo,396790.0,2023-06-01,2023
202306,188,CRI,Costa Rica,136526.0,2023-06-01,2023
202306,191,HRV,Croatia,1872226.0,2023-06-01,2023
202306,192,CUB,Cuba,4066.0,2023-06-01,2023
202306,196,CYP,Cyprus,105059.0,2023-06-01,2023
202306,203,CZE,Czechia,53866895.0,2023-06-01,2023
202306,204,BEN,Benin,439857.0,2023-06-01,2023
202306,208,DNK,Denmark,4157576.0,2023-06-01,2023
202306,212,DMA,Dominica,67560.0,2023-06-01,2023
202306,214,DOM,Dominican Rep.,1285892.0,2023-06-01,2023
202306,218,ECU,Ecuador,191374.0,2023-06-01,2023
202306,222,SLV,El Salvador,360811.0,2023-06-01,2023
202306,231,ETH,Ethiopia,4787371.0,2023-06-01,2023
202306,232,ERI,Eritrea,62128.0,2023-06-01,2023
202306,233,EST,Estonia,640368.0,2023-06-01,2023
202306,242,FJI,Fiji,51108.0,2023-06-01,2023
202306,246,FIN,Finland,39028484.0,2023-06-01,2023
202306,251,FRA,France,37582947.0,2023-06-01,2023
202306,258,PYF,French Polynesia,81437.0,2023-06-01,2023
