typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,504,MAR,Morocco,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,121813.0,False,5,u,121813.0,False,276892.0,False,0.0,False,,3711942.0,3711942.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,508,MOZ,Mozambique,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,31020.0,False,5,u,31020.0,False,100581.0,False,0.0,False,,1502928.0,1502928.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,512,OMN,Oman,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1122.0,False,5,u,1122.0,False,21034.0,False,0.0,False,,531468.0,531468.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6477.0,False,5,u,6477.0,False,12145.0,False,0.0,False,,321610.0,321610.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,524,NPL,Nepal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1196.0,False,5,u,1196.0,False,544.0,False,0.0,False,,12358.0,12358.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,527,O19,"Oceania, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,21.0,False,5,u,21.0,False,433.035,True,0.0,False,,8979.0,8979.0,4,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,528,NLD,Netherlands,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2565020.0,False,5,u,2565020.0,False,11484700.0,False,0.0,False,,331975270.0,331975270.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,531,CUW,Curaçao,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,200.0,False,5,u,200.0,False,2837.0,False,0.0,False,,70179.0,70179.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,533,ABW,Aruba,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,48.0,False,5,u,48.0,False,4273.0,False,0.0,False,,119040.0,119040.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,540,NCL,New Caledonia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,9286.0,False,5,u,9286.0,False,624.0,False,0.0,False,,13667.0,13667.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,548,VUT,Vanuatu,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,601.0,False,5,u,601.0,False,4240.0,False,0.0,False,,98388.0,98388.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,554,NZL,New Zealand,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,47450.0,False,5,u,47450.0,False,111182.0,False,0.0,False,,3422260.0,3422260.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,558,NIC,Nicaragua,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,460.0,False,5,u,460.0,False,9904.0,False,0.0,False,,254497.0,254497.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1313290.0,False,5,u,1313290.0,False,1136570.0,False,0.0,False,,18331099.0,18331099.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,579,NOR,Norway,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,96945.0,False,5,u,96945.0,False,133528.0,False,0.0,False,,4169984.0,4169984.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,586,PAK,Pakistan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1085070.0,False,5,u,1085070.0,False,437698.0,False,0.0,False,,11311133.0,11311133.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,591,PAN,Panama,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,32615.0,False,5,u,32615.0,False,315545.0,False,0.0,False,,6586191.0,6586191.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,598,PNG,Papua New Guinea,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4276.0,False,5,u,4276.0,False,101220.0,False,0.0,False,,1724196.0,1724196.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,600,PRY,Paraguay,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3965.0,False,5,u,3965.0,False,13503.0,False,0.0,False,,296473.0,296473.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,604,PER,Peru,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,131874.0,False,5,u,131874.0,False,269057.0,False,0.0,False,,5551372.0,5551372.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,5281140.0,False,5,u,5281140.0,False,637528.0,False,0.0,False,,14220787.0,14220787.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7816870.0,False,5,u,7816870.0,False,2505330.0,False,0.0,False,,80707251.0,80707251.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,620,PRT,Portugal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,128576.0,False,5,u,128576.0,False,276976.0,False,0.0,False,,7482140.0,7482140.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,624,GNB,Guinea-Bissau,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6.0,False,5,u,6.0,False,4.0,False,0.0,False,,2520.0,2520.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,626,TLS,Timor-Leste,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,610.0,False,5,u,610.0,False,795.0,False,0.0,False,,20522.0,20522.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,634,QAT,Qatar,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1856.0,False,5,u,1856.0,False,583.0,False,0.0,False,,27431.0,27431.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,636,A79,"Rest of America, nes",0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6.0,False,5,u,6.0,False,593.137,True,0.0,False,,7924.0,7924.0,4,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,642,ROU,Romania,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,113988.0,False,5,u,113988.0,False,28992.0,False,0.0,False,,932729.0,932729.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,643,RUS,Russian Federation,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,986494.0,False,5,u,986494.0,False,621834.0,False,0.0,False,,18147885.0,18147885.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,646,RWA,Rwanda,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,34049.0,False,5,u,34049.0,False,934.0,False,0.0,False,,30496.0,30496.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,659,KNA,Saint Kitts and Nevis,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10.0,False,5,u,10.0,False,326.0,False,0.0,False,,4773.0,4773.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,662,LCA,Saint Lucia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,13.0,False,5,u,13.0,False,1372.0,False,0.0,False,,23370.0,23370.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,682,SAU,Saudi Arabia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,390197.0,False,5,u,390197.0,False,2992850.0,False,0.0,False,,73396730.0,73396730.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,686,SEN,Senegal,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,4517.0,False,5,u,4517.0,False,20380.0,False,0.0,False,,387100.0,387100.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,688,SRB,Serbia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12292.0,False,5,u,12292.0,False,6481.0,False,0.0,False,,197440.0,197440.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,690,SYC,Seychelles,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,300.0,False,5,u,300.0,False,90.0,False,0.0,False,,4245.0,4245.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,699,IND,India,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,93182100.0,False,5,u,93182100.0,False,7548690.0,False,0.0,False,,194435257.0,194435257.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1881900.0,False,5,u,1881900.0,False,123367.0,False,0.0,False,,9326553.0,9326553.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,703,SVK,Slovakia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,925969.0,False,5,u,925969.0,False,4049320.0,False,0.0,False,,154773318.0,154773318.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,55916600.0,False,5,u,55916600.0,False,8704990.0,False,0.0,False,,318792554.0,318792554.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,705,SVN,Slovenia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,519413.0,False,5,u,519413.0,False,666405.0,False,0.0,False,,19871028.0,19871028.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,706,SOM,Somalia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,101.0,False,5,u,101.0,False,62.0,False,0.0,False,,1570.0,1570.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,710,ZAF,South Africa,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,903893.0,False,5,u,903893.0,False,4050780.0,False,0.0,False,,77805294.0,77805294.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,716,ZWE,Zimbabwe,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,52330.0,False,5,u,52330.0,False,293026.0,False,0.0,False,,6492743.0,6492743.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,724,ESP,Spain,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1152420.0,False,5,u,1152420.0,False,4548400.0,False,0.0,False,,158522845.0,158522845.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,728,SSD,South Sudan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,37.0,False,5,u,37.0,False,1665.0,False,0.0,False,,112832.0,112832.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,729,SDN,Sudan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,662.0,False,5,u,662.0,False,29726.0,False,0.0,False,,1286158.0,1286158.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,740,SUR,Suriname,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,257.0,False,5,u,257.0,False,4489.0,False,0.0,False,,80093.0,80093.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,100.0,False,5,u,100.0,False,4380.0,False,0.0,False,,101592.0,101592.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,752,SWE,Sweden,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1224170.0,False,5,u,1224170.0,False,481311.0,False,0.0,False,,12877941.0,12877941.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,757,CHE,Switzerland,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,107798.0,False,5,u,107798.0,False,246061.761,True,0.0,False,,7353246.0,7353246.0,4,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,760,SYR,Syria,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3259.0,False,5,u,3259.0,False,31298.0,False,0.0,False,,409867.0,409867.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,762,TJK,Tajikistan,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,604.0,False,5,u,604.0,False,18400.0,False,0.0,False,,350900.0,350900.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,764,THA,Thailand,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2370090.0,False,5,u,2370090.0,False,503863.0,False,0.0,False,,19997165.0,19997165.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,768,TGO,Togo,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,409683.0,False,5,u,409683.0,False,17186.0,False,0.0,False,,391444.0,391444.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,780,TTO,Trinidad and Tobago,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,554.0,False,5,u,554.0,False,1625.0,False,0.0,False,,86968.0,86968.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1466690.0,False,5,u,1466690.0,False,833684.0,False,0.0,False,,16142710.0,16142710.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,788,TUN,Tunisia,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,16468.0,False,5,u,16468.0,False,3315.0,False,0.0,False,,44023.0,44023.0,0,True,False
C,M,20230801,2023,8,202308,156,CHN,China,X,Export,792,TUR,Türkiye,0,W00,World,H6,HS,True,850760,"Electric accumulators; lithium-ion, including separators, whether or not rectangular (including square)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3300620.0,False,5,u,3300620.0,False,2612280.0,False,0.0,False,,90976449.0,90976449.0,0,True,False
